"id","name","province_id","city_id","latitude","longitude","created_at","updated_at","deleted_at"
"6523","Tegal Timur","10","473","-6.86492","109.14341","2021-10-20 15:19:47","2021-11-25 11:59:11",0
"6524","Aranday","25","474","-2.08221","133.25215","2021-10-20 15:19:47","2021-11-25 11:59:11",0
"6525","Aroba","25","474","-7.7","139.08333","2021-10-20 15:19:47","2021-11-25 11:59:11",0
"6526","Babo","25","474","-2.52121","133.43558","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6527","Bintuni","25","474","-2.11667","133.53333","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6528","Biscoop","25","474","-1.4978","133.56068","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6529","Dataran Beimes","25","474","-1.72171","133.71425","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6530","Fafurwar (Irorutu)","25","474","-2.91606","133.6759","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6531","Kaitaro","25","474","-2.73532","133.75256","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6532","Kamundan","25","474","-1.90072","132.42825","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6533","Kuri","25","474","-2.7524","134.01991","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6534","Manimeri","25","474","-1.97859","133.75256","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6535","Masyeta","25","474","-1.51309","132.9417","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6536","Mayado","25","474",0,0,"2021-10-20 15:19:47","2021-10-20 15:19:47",0
"6537","Merdey","25","474","-1.41892","133.29082","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6538","Moskona Barat","25","474","-1.75255","132.62933","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6539","Moskona Selatan","25","474","-1.74374","132.9417","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6540","Moskona Timur","25","474","-1.31181","132.98061","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6541","Moskona Utara","25","474","-1.31679","132.7467","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6542","Sumuri (Simuri)","25","474","-6.66165","105.5778","2021-10-20 15:19:47","2021-11-26 15:08:58",0
"6543","Tembuni","25","474","-1.90825","133.2961","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6544","Tomu","25","474","-2.05965","133.05833","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6545","Tuhiba","25","474","-1.98365","133.59914","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6546","Wamesa (Idoor)","25","474","-2.14346","133.98181","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6547","Weriagar","25","474","-2.06486","132.90276","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6548","Kuri Wamesa","25","475","-2.85517","134.32365","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6549","Naikere (Wasior Barat)","25","475","-3.19992","134.47479","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6550","Nikiwar","25","475","-2.4847","134.13403","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6551","Rasiei","25","475",0,0,"2021-10-20 15:19:47","2021-10-20 15:19:47",0
"6552","Roon","25","475","-2.38333","134.55","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6553","Roswar","25","475","-2.01014","134.37875","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6554","Rumberpon","25","475","-1.84316","134.18152","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6555","Soug Jaya","25","475","-1.91126","134.05798","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6556","Teluk Duairi (Wasior Utara)","25","475","-2.68327","134.56902","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6557","Wamesa","25","475","-2.14346","133.98181","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6558","Wasior","25","475","-2.68327","134.56902","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6559","Windesi","25","475","-2.60108","134.13403","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6560","Wondiboy (Wasior Selatan)","25","475","-2.79089","134.59724","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6561","Bansari","10","476","-7.28274","110.05092","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6562","Bejen","10","476","-7.12199","110.10452","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6563","Bulu","10","476","-7.321312","110.075763","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6564","Candiroto","10","476","-7.17469","110.06574","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6565","Gemawang","10","476","-7.18105","110.15217","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6566","Jumo","10","476","-7.21923","110.09857","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6567","Kaloran","10","476","-7.25","110.25","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6568","Kandangan","10","476","-7.75587","112.286","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6569","Kedu","10","476","-7.25846","110.1343","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6570","Kledung","10","476","-7.32851","110.05688","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6571","Kranggan","10","476","-7.47867","112.4366","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6572","Ngadirejo","10","476","-7.24668","110.05688","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6573","Parakan","10","476","-7.28572","110.1052","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6574","Pringsurat","10","476","-7.33788","110.29514","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6575","Selopampang","10","476","-7.38122","110.1343","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6576","Temanggung","10","476","-7.31786","110.17791","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6577","Tembarak","10","476","-7.35963","110.15813","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6578","Tlogomulyo","10","476","-7.35106","110.12239","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6579","Tretep","10","476","-7.18269","110.00328","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6580","Wonoboyo","10","476","-7.22949","109.98541","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6581","Moti (Pulau Moti)","20","477","0.45517","127.41477","2021-10-20 15:19:47","2021-11-26 15:09:29",0
"6582","Pulau Batang Dua","20","477","1.32603","126.38231","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6583","Pulau Hiri","20","477","0.89723","127.31592","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6584","Pulau Ternate","20","477","0.7958","127.36135","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6585","Ternate Selatan (Kota)","20","477","-8.22096","124.37128","2021-10-20 15:19:47","2021-11-26 15:09:29",0
"6586","Ternate Tengah (Kota)","20","477","0.79194","127.3667","2021-10-20 15:19:47","2021-11-26 15:09:29",0
"6587","Ternate Utara (Kota)","20","477","0.82224","127.37738","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6588","Oba","20","478","0.37095","127.74503","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6589","Oba Selatan","20","478","0.07383","127.74503","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6590","Oba Tengah","20","478","0.5661","127.68123","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6591","Oba Utara","20","478","0.68738","127.59607","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6592","Tidore (Pulau Tidore)","20","478","0.674","127.40409","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6593","Tidore Selatan","20","478","0.63627","127.39341","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6594","Tidore Timur (Pulau Tidore)","20","478","0.71157","127.43612","2021-10-20 15:19:47","2021-11-26 15:09:30",0
"6595","Tidore Utara","20","478","0.69682","127.39341","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6596","Amanatun Selatan","23","479","-9.83768","124.63034","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6597","Amanatun Utara","23","479","-9.68618","124.70777","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6598","Amanuban Barat","23","479","-9.87933","124.35324","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6599","Amanuban Selatan","23","479","-10.08099","124.26439","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6600","Amanuban Tengah","23","479","-9.87474","124.47527","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6601","Amanuban Timur","23","479","-9.70964","124.58606","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6602","Batu Putih","23","479","1.37268","118.34619","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6603","Boking","23","479","-9.8248","124.74093","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6604","Fatukopa","23","479","-9.64759","124.63034","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6605","Fatumnasi","23","479","-9.59432","124.17544","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6606","Fautmolo","23","479","-9.78827","124.56391","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6607","Kie (Ki'e)","23","479","-9.85878","124.53068","2021-10-20 15:19:47","2021-11-26 15:09:04",0
"6608","Kok Baun","23","479","-2.48616","106.41409","2021-10-20 15:19:47","2021-11-26 15:12:58",0
"6609","Kolbano","23","479","-9.97322","124.53068","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6610","Kot Olin","23","479","-9.95458","124.6082","2021-10-20 15:19:47","2021-11-26 15:24:50",0
"6611","Kota Soe","23","479","-9.86047","124.2771","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6612","Kualin","23","479","-10.1036","124.39764","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6613","Kuanfatu","23","479","-9.98362","124.44201","2021-10-20 15:19:47","2021-11-26 15:05:14",0
"6614","Kuatnana","23","479","-9.84173","124.43092","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6615","Mollo Barat","23","479","-9.86666","124.13094","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6616","Mollo Selatan","23","479","-9.85646","124.21993","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6617","Mollo Tengah","23","479","-9.78326","124.2755","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6618","Mollo Utara","23","479","-9.70371","124.21993","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6619","Noebana","23","479","-9.77804","124.65247","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6620","Noebeba","23","479","-9.96092","124.30883","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6621","Nunbena","23","479","-9.6482","124.11981","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6622","Nunkolo","23","479","-9.88963","124.67459","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6623","Oenino","23","479","-9.75469","124.44201","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6624","Polen","23","479","-9.66706","124.37544","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6625","Santian","23","479","-9.77292","124.69671","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6626","Tobu","23","479","-9.6092","124.29772","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6627","Toianas","23","479","-9.70573","124.78513","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6628","Biboki Anleu","23","480","-9.11434","124.75198","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6629","Biboki Feotleu","23","480","-9.22246","124.79617","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6630","Biboki Moenleu","23","480","-9.2288","124.65247","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6631","Biboki Selatan","23","480","-9.3503","124.66353","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6632","Biboki Tan Pah","23","480","-9.36757","124.76303","2021-10-20 15:19:47","2021-11-26 15:13:18",0
"6633","Biboki Utara","23","480","-9.28719","124.80722","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6634","Bikomi Nilulat","23","480","-9.43075","124.36434","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6635","Bikomi Selatan","23","480","-9.54127","124.56391","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6636","Bikomi Tengah","23","480","-9.44235","124.43092","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6637","Bikomi Utara","23","480","-9.36897","124.40873","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6638","Insana","23","480","-9.4588","124.70777","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6639","Insana Barat","23","480","-9.47368","124.57499","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6640","Insana Fafinesu","23","480","-9.35187","124.56391","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6641","Insana Tengah","23","480","-9.29028","124.6082","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6642","Insana Utara","23","480","-9.24089","124.54176","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6643","Kota Kefamenanu","23","480","-9.44422","124.47804","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6644","Miomaffo Barat","23","480","-9.54138","124.30883","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6645","Miomaffo Tengah","23","480","-9.53723","124.43092","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6646","Miomaffo Timur","23","480","-9.36989","124.48636","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6647","Musi","23","480","1.08","97.92944","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6648","Mutis","23","480","-9.56667","124.23333","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6649","Naibenu","23","480","-9.2942","124.48636","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6650","Noemuti","23","480","-9.56941","124.4721","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6651","Noemuti Timur","23","480","-9.59569","124.58606","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6652","Ajibata","34","481","2.59683","98.95766","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6653","Balige","34","481","2.33371","99.08325","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6654","Bonatua Lunasi","34","481","2.53679","99.13455","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6655","Bor-Bor","34","481","2.21389","99.30074","2021-10-20 15:19:47","2021-11-26 15:12:44",0
"6656","Habinsaran","34","481","2.36928","99.34511","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6657","Laguboti","34","481","2.33149","99.16776","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6658","Lumban Julu","34","481","2.56688","99.035","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6659","Nassau","34","481","2.26667","99.41667","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6660","Parmaksian","34","481","2.49719","99.20098","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6661","Pintu Pohan Meranti","34","481","2.53471","99.42283","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6662","Porsea","34","481","2.46174","99.13602","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6663","Siantar Narumonda","34","481","2.47733","99.2453","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6664","Sigumpar","34","481","2.39967","99.17883","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6665","Silaen","34","481","2.44763","99.30074","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6666","Tampahan","34","481","2.3081","99.01842","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6667","Uluan","34","481","2.43932","99.09029","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6668","Ampana Kota","29","482","-0.86798","121.5858","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6669","Ampana Tete","29","482","-1.12883","121.76514","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6670","Togean","29","482","-0.39","121.95869","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6671","Tojo","29","482","-1.33259","121.30841","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6672","Tojo Barat","29","482","-1.53636","121.03351","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6673","Ulu Bongka","29","482","-1.19682","121.58266","2021-10-20 15:19:47","2021-11-26 15:13:26",0
"6674","Una - Una","29","482","-0.1752","121.60549","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6675","Walea Besar","29","482","-0.2611","122.32209","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6676","Walea Kepulauan","29","482","-0.34149","122.09511","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6677","Baolan","29","483","1.02392","120.87286","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6678","Basidondo","29","483","0.7455","120.75798","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6679","Dako Pamean","29","483","1.22183","120.91878","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6680","Dampal Selatan","29","483","0.73276","120.27435","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6681","Dampal Utara","29","483","0.96348","120.32049","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6682","Dondo","29","483","-8.49465","121.9274","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6683","Galang","29","483","0.73939","104.22797","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6684","Lampasio","29","483","0.85","120.85","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6685","Ogo Deide","29","483","0.89391","120.68901","2021-10-20 15:19:47","2021-11-26 15:13:26",0
"6686","Tolitoli Utara","29","483","1.2532","121.05644","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6687","Airgaram","24","484","-3.2894","138.06052","2021-10-20 15:19:47","2021-11-26 15:05:43",0
"6688","Anawi","24","484","-3.71391","138.50122","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6689","Aweku","24","484","-3.61906","138.37387","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6690","Bewani","24","484","-3.39859","138.679","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6691","Biuk","24","484","-3.67986","138.45123","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6692","Bogonuk","24","484","-3.66728","138.26424","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6693","Bokondini","24","484","-3.58333","138.53333","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6694","Bokoneri","24","484","-3.65394","138.64891","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6695","Danime","24","484","-3.39866","138.16476","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6696","Dow","24","484","-3.40468","138.49872","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6697","Dundu (Ndundu)","24","484","-3.47975","138.30907","2021-10-20 15:19:47","2021-11-26 15:09:34",0
"6698","Egiam","24","484","-3.29757","138.21945","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6699","Geya","24","484","-3.67953","138.54874","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6700","Gika","24","484","-3.51378","138.29411","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6701","Gilubandu (Gilumbandu/Gilimbandu)","24","484","-3.75961","138.17967","2021-10-20 15:19:47","2021-11-26 15:09:33",0
"6702","Goyage","24","484","-3.73627","138.44875","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6703","Gundagi (Gudage)","24","484","-3.49773","138.49872","2021-10-20 15:19:47","2021-11-26 15:09:34",0
"6704","Kai","24","484","-3.64751","138.60381","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6705","Kamboneri","24","484","-3.36124","138.25926","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6706","Kanggime (Kanggima )","24","484","-1.30555","133.92461","2021-10-20 15:19:47","2021-11-26 15:09:32",0
"6707","Karubaga","24","484","-3.67614","138.48872","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6708","Kembu","24","484","-3.545","138.36888","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6709","Kondaga (Konda)","24","484","-4.11394","122.46937","2021-10-20 15:19:47","2021-11-26 15:09:23",0
"6710","Kuari","24","484","-3.70867","138.44376","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6711","Kubu","24","484","-8.25944","115.566","2021-10-20 15:19:47","2021-11-25 11:59:12",0
"6712","Li Anogomma","24","484","-3.50955","128.3215","2021-10-20 15:19:47","2021-11-26 15:13:25",0
"6713","Nabunage","24","484","-3.6249","138.4088","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6714","Nelawi","24","484","-3.64271","138.44875","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6715","Numba","24","484","-3.60045","138.52873","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6716","Nunggawi (Munggawi)","24","484","-3.74726","138.36888","2021-10-20 15:19:47","2021-11-26 15:09:34",0
"6717","Panaga","24","484","-3.55769","138.45874","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6718","Poganeri","24","484","-3.42508","138.2991","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6719","Tagime","24","484","-3.81515","138.72919","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6720","Tagineri","24","484","-4.29504","138.69907","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6721","Telenggeme","24","484","-3.60463","138.39383","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6722","Timori","24","484","-3.61019","138.49371","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6723","Umagi","24","484","-3.44532","138.1002","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6724","Wakuwo","24","484","-8.59558","118.83638","2021-10-20 15:19:47","2021-11-26 15:13:31",0
"6725","Wari (Taiyeve)","24","484","-8.34327","118.9148","2021-10-20 15:19:47","2021-11-26 15:13:30",0
"6726","Wenam","24","484","-3.95304","138.47372","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6727","Wina","24","484","-3.57551","138.21945","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6728","Wonoki (Woniki)","24","484","-3.69706","138.30907","2021-10-20 15:19:47","2021-11-26 15:09:34",0
"6729","Wugi","24","484","-3.72229","138.51122","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6730","Wunin (Wumin)","24","484","-3.59543","138.57877","2021-10-20 15:19:47","2021-11-26 15:09:34",0
"6731","Yuko","24","484","-3.57639","138.55124","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6732","Yuneri","24","484","-3.49342","138.41878","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6733","Tomohon Barat","31","485","1.32119","124.76303","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6734","Tomohon Selatan","31","485","1.28828","124.8293","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6735","Tomohon Tengah","31","485","1.31571","124.8569","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6736","Tomohon Timur","31","485","1.33146","124.86793","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6737","Tomohon Utara","31","485","1.35201","124.8293","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6738","Awan Rante Karua","28","486","-2.90893","119.73102","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6739","Balusu","28","486","-4.3448","119.67309","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6740","Bangkelekila","28","486","-8.40952","115.18892","2021-10-20 15:19:47","2021-11-26 15:13:07",0
"6741","Baruppu","28","486","-2.79492","119.7426","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6742","Buntao","28","486","-3.04224","119.96249","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6743","Buntu Pepasan","28","486","-2.80074","119.8468","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6744","Dende' Piongan Napo","28","486","-2.97209","119.81787","2021-10-20 15:19:47","2021-11-26 15:05:31",0
"6745","Kapalla Pitu (Kapala Pitu)","28","486","-2.92762","119.84102","2021-10-20 15:19:47","2021-11-26 15:09:22",0
"6746","Kesu","28","486","-2.99596","119.89888","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6747","Nanggala","28","486","-2.97988","119.99718","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6748","Rantebua","28","486","-3.07589","120.00874","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6749","Rantepao","28","486","-2.97037","119.87573","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6750","Rindingallo","28","486","-10.0048","120.68901","2021-10-20 15:19:47","2021-11-26 15:09:03",0
"6751","Sa'dan","28","486","-2.84274","119.90466","2021-10-20 15:19:47","2021-11-26 15:05:31",0
"6752","Sanggalangi","28","486","-3.00789","119.93936","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6753","Sesean","28","486","-2.92525","119.92201","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6754","Sesean Suloara","28","486","-2.90911","119.87573","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6755","Sopai","28","486","-2.99735","119.85259","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6756","Tallunglipu","28","486","-2.95183","119.91044","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6757","Tikala","28","486","1.46674","124.89","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6758","Tondon","28","486","-2.95535","119.93936","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6759","Bendungan","11","487","-7.96238","111.70185","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6760","Dongko","11","487","-8.20697","111.54683","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6761","Durenan","11","487","-8.10057","111.79724","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6762","Gandusari","11","487","-8.00015","112.30993","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6763","Kampak","11","487","-8.21124","111.65415","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6764","Karangan","11","487","0.55695","109.3748","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6765","Munjungan","11","487","-8.28661","111.59453","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6766","Panggul","11","487","-8.21228","111.45144","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6767","Pogalan","11","487","-8.08271","111.74954","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6768","Pule","11","487","-8.13567","111.53491","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6769","Suruh","11","487","-8.11117","111.60645","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6770","Trenggalek","11","487","-8.08641","111.71313","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6771","Tugu","11","487","-6.36219","106.85029","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6772","Watulimo","11","487","-8.27025","111.70185","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6773","Kur Selatan","19","488","-5.35655","131.98906","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6774","Pulau Dullah Selatan","19","488","-5.62791","132.75647","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6775","Pulau Dullah Utara","19","488","-5.56641","132.7711","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6776","Pulau Tayando Tam","19","488","-5.56803","132.34464","2021-10-20 15:19:47","2021-11-26 15:09:28",0
"6777","Pulau-Pulau Kur","19","488","-7.69544","112.10725","2021-10-20 15:19:47","2021-11-26 15:13:11",0
"6778","Bancar","11","489","-6.8139","111.73762","2021-10-20 15:19:47","2021-11-25 11:59:13",0
"6779","Bangilan","11","489","-6.96661","111.70185","2021-10-20 15:19:47","2021-11-25 11:59:13",0
